Daten;Stationen;Meßpunkt;Messwert;Messung;Messeinheit
02-09-2025 05:59:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.363;m/s
02-09-2025 05:59:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.1;m/s
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);93.535;%
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.629;°C
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.868;°C
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.143;m/s
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.962;W/m^2
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);219.746;°
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);995.024;hPa
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.078;A
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.681;V
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.582;°C
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.4;m/s
02-09-2025 05:54:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.661;°C
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.3;m/s
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);94.35;%
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.58;°C
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.912;°C
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.593;m/s
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.658;W/m^2
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);233.846;°
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.073;A
02-09-2025 05:49:00;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.668;V
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);97.347;°
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.673;V
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.689;°C
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.9;m/s
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);95.421;%
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.421;°C
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.877;°C
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.19;m/s
02-09-2025 05:39:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.581;W/m^2
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.693;V
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.683;°C
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.9;m/s
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);95.419;%
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.416;°C
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.871;°C
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.158;m/s
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.272;W/m^2
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);91.074;°
02-09-2025 05:34:01;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.94;hPa
02-09-2025 05:29:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.8;m/s
02-09-2025 05:29:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.449;°C
02-09-2025 05:29:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.097;m/s
02-09-2025 05:29:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.349;W/m^2
02-09-2025 05:29:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);95.294;°
02-09-2025 05:29:00;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:29:00;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.077;A
02-09-2025 05:29:00;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.681;V
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.744;°C
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.674;V
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);95.436;%
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.477;°C
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.934;°C
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.658;W/m^2
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);98.439;°
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.913;hPa
02-09-2025 05:24:00;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:19:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.6;m/s
02-09-2025 05:19:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.337;m/s
02-09-2025 05:19:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.193;W/m^2
02-09-2025 05:19:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);101.604;°
02-09-2025 05:19:00;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:19:00;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 05:19:00;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.688;V
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.812;W/m^2
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);253.65;°
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.806;hPa
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.078;A
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.67;V
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.712;°C
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1;m/s
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.351;%
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.299;°C
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.86;°C
02-09-2025 05:14:00;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.293;m/s
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.151;°C
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.708;°C
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.24;m/s
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.732;W/m^2
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);247.564;°
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.667;V
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.566;°C
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.4;m/s
02-09-2025 05:08:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.311;%
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.318;%
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.177;°C
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.735;°C
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.033;m/s
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.349;W/m^2
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);239.272;°
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.784;hPa
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.679;V
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.591;°C
02-09-2025 05:03:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.5;m/s
02-09-2025 04:58:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.7;m/s
02-09-2025 04:58:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.127;m/s
02-09-2025 04:58:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.732;W/m^2
02-09-2025 04:58:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);229.537;°
02-09-2025 04:58:59;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:58:59;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 04:58:59;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.681;V
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.536;°C
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.6;m/s
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.304;%
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.129;°C
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.685;°C
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.307;m/s
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.118;W/m^2
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);218.011;°
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.829;hPa
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.077;A
02-09-2025 04:53:59;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.689;V
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.673;V
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.416;°C
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1;m/s
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.274;%
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.017;°C
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.57;°C
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.433;m/s
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.193;W/m^2
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);210.629;°
02-09-2025 04:48:58;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.447;°C
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.6;m/s
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.283;%
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.049;°C
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.602;°C
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.213;m/s
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.576;W/m^2
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);207.409;°
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.917;hPa
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.08;A
02-09-2025 04:43:58;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.675;V
02-09-2025 04:43:41;Weincampus Neustadt 1 (1423);Hauptstation (17);0;11250;
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.427;°C
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1;m/s
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.277;%
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.029;°C
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.582;°C
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.19;m/s
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.195;W/m^2
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);202.427;°
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.077;A
02-09-2025 04:38:58;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.67;V
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.037;m/s
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.116;W/m^2
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);198.32;°
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.94;hPa
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.692;V
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.471;°C
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.3;m/s
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.289;%
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.073;°C
02-09-2025 04:33:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.627;°C
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.56;°C
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.4;m/s
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.31;%
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.149;°C
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.705;°C
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.053;m/s
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.962;W/m^2
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);198.063;°
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.075;A
02-09-2025 04:28:57;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.689;V
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.591;°C
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.4;m/s
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.318;%
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.177;°C
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.735;°C
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.553;m/s
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.812;W/m^2
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);149.783;°
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);995.067;hPa
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 04:23:57;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.678;V
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.571;°C
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1.5;m/s
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.312;%
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.157;°C
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.714;°C
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.36;m/s
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.349;W/m^2
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);143.779;°
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 04:18:56;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.67;V
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.181;°C
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.739;°C
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.118;W/m^2
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);140.734;°
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);995.157;hPa
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.685;V
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);16;15;
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);14.595;°C
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:13:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.319;%
02-09-2025 04:08:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.2;m/s
02-09-2025 04:08:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.017;m/s
02-09-2025 04:08:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.425;W/m^2
02-09-2025 04:08:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);139.653;°
02-09-2025 04:08:56;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:08:56;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.078;A
02-09-2025 04:08:56;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.678;V
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);15.33;°C
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);14.892;°C
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.627;m/s
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.423;W/m^2
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);134.647;°
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);995.073;hPa
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 04:03:56;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
