Daten;Stationen;Meßpunkt;Messwert;Messung;Messeinheit
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.129;%
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.489;°C
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.026;°C
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.43;W/m^2
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.389;°
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.251;hPa
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.079;A
02-09-2025 05:31:30;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.67;V
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.929;°C
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.145;%
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.544;°C
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.083;°C
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.967;W/m^2
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.398;°
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0.072;V
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.08;A
02-09-2025 05:26:30;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.679;V
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);13.946;°C
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.149;%
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.561;°C
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.101;°C
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.507;W/m^2
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.373;°
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.234;hPa
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.08;A
02-09-2025 05:21:29;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.675;V
02-09-2025 05:21:12;Weincampus Neustadt 2 (1424);Hauptstation (17);0;14872;
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.054;°C
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.179;%
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.67;°C
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.212;°C
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.891;W/m^2
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.372;°
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.083;A
02-09-2025 05:16:29;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.674;V
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.507;W/m^2
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.357;°
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.16;hPa
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.079;A
02-09-2025 05:11:29;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.692;V
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.519;°C
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.301;%
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.114;°C
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.67;°C
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.354;W/m^2
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.339;°
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.081;A
02-09-2025 05:06:28;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.671;V
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.488;°C
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.292;%
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.083;°C
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.638;°C
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.43;W/m^2
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.366;°
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.084;hPa
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.082;A
02-09-2025 05:01:28;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.688;V
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.396;°C
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.269;%
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);14.997;°C
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.549;°C
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.891;W/m^2
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.357;°
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.084;A
02-09-2025 04:56:28;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.676;V
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.661;W/m^2
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.374;°
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.157;hPa
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.08;A
02-09-2025 04:51:28;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.683;V
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.41;°C
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.272;%
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.011;°C
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.564;°C
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.967;W/m^2
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.354;°
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.079;A
02-09-2025 04:46:27;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.68;V
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.421;°C
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.276;%
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.023;°C
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.576;°C
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);13.428;W/m^2
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.337;°
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.177;hPa
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.08;A
02-09-2025 04:41:27;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.673;V
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.292;%
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.084;°C
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.639;°C
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);13.274;W/m^2
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.34;°
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.08;A
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.679;V
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.483;°C
02-09-2025 04:36:27;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.501;°C
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.297;%
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.103;°C
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.658;°C
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.814;W/m^2
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.321;°
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.301;hPa
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.078;A
02-09-2025 04:31:26;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.669;V
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.692;V
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.464;°C
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.287;%
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.066;°C
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.62;°C
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.891;W/m^2
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.34;°
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:26:26;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.078;A
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.503;°C
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.298;%
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.104;°C
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.66;°C
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);13.121;W/m^2
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.354;°
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.421;hPa
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.082;A
02-09-2025 04:21:26;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.688;V
02-09-2025 04:21:12;Weincampus Neustadt 2 (1424);Hauptstation (17);0;14872;
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.567;°C
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.311;%
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.153;°C
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.71;°C
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);13.428;W/m^2
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.322;°
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.078;A
02-09-2025 04:16:25;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.675;V
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.561;°C
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.31;%
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.147;°C
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.704;°C
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);11.97;W/m^2
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.296;°
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.53;hPa
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.079;A
02-09-2025 04:11:25;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.684;V
02-09-2025 04:06:25;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.079;A
02-09-2025 04:06:25;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.679;V
02-09-2025 04:06:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:06:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:06:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);13.044;W/m^2
02-09-2025 04:06:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.282;°
02-09-2025 04:06:25;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);16;15;
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.708;°C
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.35;%
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.294;°C
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.856;°C
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);11.51;W/m^2
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.258;°
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.397;hPa
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.081;A
02-09-2025 04:01:25;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.7;V
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.746;°C
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0.1;m/s
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.36;%
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.333;°C
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.895;°C
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0.007;m/s
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.814;W/m^2
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.239;°
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.081;A
02-09-2025 03:56:24;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.692;V
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.276;°
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.437;hPa
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.082;A
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.693;V
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);16;16;
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.789;°C
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0.1;m/s
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.372;%
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.376;°C
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.939;°C
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0.003;m/s
02-09-2025 03:51:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.967;W/m^2
02-09-2025 03:46:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);14.834;°C
02-09-2025 03:46:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 03:46:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.385;%
02-09-2025 03:46:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.421;°C
02-09-2025 03:46:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);14.987;°C
02-09-2025 03:46:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 03:46:24;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.967;W/m^2
